1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,3,10,55017,3,0,0,0,0,1,1,7095,0
0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,16,39568,3,0,1,1,0,1,1,7612,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2,1,374,2,0,0,0,0,1,1,152,0
2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,25,2,0,3,0,0,1,1,7.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,748,2,0,0,0,0,1,1,176.5,0
1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,4,5092,3,0,1,0,1,2,1,993,0
1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,25,47,2,1,1,1,0,1,1,108,0
0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,1,0,0,1,1,2,2,0,0,1,1,2,1,0,0,0,0,0,0,2,41,25415,2,0,1,0,0,1,1,4308.75,0
0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3268,2,0,1,1,0,1,0.636363636,247.25,1
0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,2,0,0,0,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,2,1,914,2,0,1,0,0,1,1,45.5,0
0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,57,67231,2,0,1,0,2,3,1,26008.5,0
0,2,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1638,2,0,4,0,0,1,1,588.25,0
1,1,0,0,0,0,0,0,0,0,6,1,3,0,1,1,1,3,3,0,1,1,2,4,2,0,1,0,3,3,2,0,0,0,1,0,3,4,14,6005,4,3,2,0,1,2,1,1383,0
0,0,1,2,0,0,0,0,0,1,4,0,0,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,21,1167,3,0,4,0,0,1,0.081081081,529.25,1
1,1,1,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,0,1,2,0,3,2,1,0,1,1,0,2,0,0,0,0,0,2,3,2,40878,3,2,3,0,0,1,1,13958.5,0
0,0,1,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,0,1,1,0,4,0,1,0,1,2,0,0,0,0,0,0,0,1,2,42,49613,2,1,1,1,1,2,0.972222222,32898.5,0
0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,2,21,3420,2,0,1,0,0,1,1,1572.5,0
0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,910,2,0,0,0,0,1,1,249,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,4243,2,0,0,0,0,1,1,1178.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,95632,2,0,0,0,1,2,1,53896.75,0
1,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,1,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,2,22,5227,2,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,2,2,1,1,2,1,0,1,1,0,0,0,0,0,0,1,2,20,27657,2,1,0,1,0,1,0.875,11136.25,0
0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,3,2,1935,3,0,0,0,0,1,1,647,0
0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,0,1,0,2,0,1,1,1,4,1,0,0,0,2,3,0,0,0,0,1,0,1,3,2,2049,3,1,0,0,0,1,1,678.25,0
0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,24,35820,2,0,0,0,2,3,1,8559,0
0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,1,0,0,0,0,0,2,1,2,0,0,2,2,0,0,0,0,0,0,0,2,2,3079,2,0,0,0,0,1,1,822.5,0
0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,1,0,0,0,0,2,1,0,3,2,0,0,1,2,0,1,0,0,0,0,0,2,53,16491,2,0,0,0,0,1,0.90625,256.75,0
0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,0,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,0,1,1,0,2,4,288,2,0,0,0,0,1,1,329,0
0,0,0,1,0,0,0,0,0,0,2,1,2,0,2,0,0,1,4,1,0,1,2,0,1,1,0,0,2,2,0,0,0,0,0,1,2,2,65,17716,2,2,1,0,0,1,1,3161,0
0,0,0,1,0,0,0,0,0,0,2,1,2,0,2,1,0,0,4,1,0,1,2,0,1,1,0,0,2,2,0,0,0,0,0,1,2,2,65,18497,2,2,1,0,0,1,0.859649123,3575.75,0
0,0,0,1,0,0,0,0,0,0,2,1,2,0,2,0,0,0,4,1,0,1,2,0,1,1,1,0,2,2,0,0,0,0,0,1,2,2,65,17687,2,2,1,0,0,1,1,3445,0
0,2,1,1,0,0,0,0,0,0,2,1,5,4,3,0,0,2,2,0,0,2,2,1,6,0,0,0,2,1,4,2,1,0,1,0,6,4,5,5120,4,6,4,0,0,1,1,2099,0
0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,6479,3,0,3,0,0,1,1,2048,0
0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,1,0,0,3,2,2834,3,0,3,0,0,1,1,1130,0
0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,2,1,66303,2,0,1,0,0,1,1,182158.5,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,6,26567,2,0,0,0,0,1,1,8290.75,0
0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,2,0,0,1,1,0,0,2,3,3300,2,0,0,0,0,1,1,1716,0
0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,3,20,9652,3,0,0,0,1,2,1,4356,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0,0,0,0,1,1,0,2,0,2,0,2,1,0,0,0,0,0,0,0,3,9,354288,3,0,0,0,0,1,1,208379.5,0
0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,1,0,0,0,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,3,5,9492,3,0,0,0,0,1,1,4143.5,0
0,1,1,0,0,0,0,0,0,0,1,0,4,0,3,0,1,0,0,0,0,0,1,3,1,1,0,0,3,3,0,0,0,0,0,1,0,4,1,2193,4,0,2,0,0,1,1,1549.25,0
0,1,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,1,0,0,0,0,1,3,1,1,0,0,4,3,0,0,0,0,0,0,0,4,1,24192,4,0,1,0,0,1,1,33731.5,0
0,1,0,0,0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,1,3,1,1,0,0,3,3,0,0,0,0,0,0,0,3,4,54191,3,0,1,0,0,1,1,82112.5,0
0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,1,1,0,0,0,2,2,1,1,0,0,4,3,2,0,0,0,0,0,0,2,2,1003,2,0,0,0,0,1,1,264.25,0
1,0,0,1,0,0,0,0,0,0,2,1,6,1,4,0,1,0,3,0,0,2,2,1,4,3,0,2,2,1,2,1,0,0,0,0,3,3,1,376,3,3,2,0,0,1,1,191.5,0
0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,2,1,3,0,0,0,0,1,1,0,0,1,0,0,0,3,2,722,3,0,0,0,0,1,1,185,0
0,0,0,0,0,0,0,0,0,0,2,0,4,1,1,0,0,1,1,0,0,1,1,1,3,0,0,0,0,1,3,0,1,0,0,0,0,3,2,7368,3,0,0,0,0,1,1,1021,0
0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,2,0,0,0,3,1,2,0,0,0,0,1,1,0,0,0,0,0,0,4,3,1081,4,0,0,0,0,1,1,330.25,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,4,0,0,0,1,1,2,0,0,0,0,0,0,2,5,1680,2,0,0,0,0,1,1,330.5,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,1,0,0,0,0,2,3,5997,2,0,0,0,0,1,1,4999.25,0
0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,2,1,3,0,0,0,0,1,1,0,0,1,0,0,0,2,4,20042,2,0,0,0,0,1,1,7280.5,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,2,0,0,0,1,0,0,2,11,593,2,0,0,0,2,3,1,422,0
0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,2,0,0,0,1,3,4,0,0,0,0,1,1,2,0,0,0,0,0,3,1,611,3,0,0,0,0,1,1,195,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0,0,1,1,1,4,0,0,0,1,1,1,0,0,0,0,0,0,2,5,1532,2,0,0,0,0,1,1,490,1
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,1,0,0,0,0,0,0,2,2,1586,2,0,0,0,0,1,1,954.5,0
0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,1,1,1,1,0,0,0,0,2,2,68,2,0,1,0,0,1,1,112,0
0,1,1,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,1,0,0,0,0,3,1,1,0,0,1,4,0,1,0,0,0,0,0,4,11,4627,4,0,2,1,2,3,1,156654,0
0,1,1,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,1,1,0,0,0,0,3,11,5230,3,0,2,1,2,3,1,2772.75,0
0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,1,0,0,0,0,0,0,0,3,10,102386,3,0,0,1,2,3,1,104220,0
0,0,0,0,1,0,0,0,0,0,3,2,5,1,0,0,0,0,1,0,0,1,2,1,3,1,0,0,1,1,1,0,0,0,0,0,0,3,4,1916,3,0,1,1,1,2,1,873,0
0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,3,4,131620,3,0,0,0,1,2,1,27617.5,0
0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,2,2,0,0,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,0,2,2,1872,2,0,0,0,0,1,1,472.5,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,2,1,0,1,0,1,2,1,1,0,0,2,0,1,0,0,0,0,0,0,4,4,4110,4,0,0,0,0,1,1,3608,0
0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,0,1,1,1,0,0,1,3,2,1,0,0,0,1,0,2,0,0,0,0,0,1,2,5,58,2,1,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3,20,136381,3,0,0,0,2,3,1,30404.25,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,28,16356,2,0,0,0,1,2,0.96875,6661.75,0
0,0,0,0,1,0,0,0,0,0,5,2,3,0,0,0,0,1,1,0,0,0,2,1,3,0,0,0,1,1,1,0,0,0,0,0,0,3,9,9435,3,0,1,0,2,3,1,3952.5,0
0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,0,1,0,0,0,1,0,2,1,1,0,0,0,2,1,0,0,1,0,1,0,0,3,1,2251,3,0,0,0,0,1,1,190.25,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,1,0,1,0,3,0,0,0,1,0,2,0,1,0,0,0,0,2,13,1433,2,0,0,0,0,1,1,316.5,1
0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,2,0,2,0,1,0,1,1,2,0,0,1,2,0,2,1,0,0,0,0,0,3,8,13925,3,0,0,0,1,2,1,4274.25,1
1,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,3,0,2,0,1,1,2,1,3,0,0,1,3,0,2,1,1,0,0,0,0,5,7,314,5,0,1,0,0,1,1,120.75,1
0,1,1,0,0,0,1,0,0,0,2,0,2,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,1,2,34,5370,2,1,3,0,1,2,1,744.75,0
0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,19,310,2,0,0,1,1,2,1,274,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,3,2,14628,3,0,0,0,0,1,1,6296.5,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,4,0,3,0,0,1,0,0,4,2,921,4,0,0,0,0,1,1,471.25,0
0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,3,1,3727,3,0,0,0,0,1,1,2174,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,1,1,1,0,2,0,0,1,0,0,1,1,0,0,0,3,61,18303,3,0,0,0,2,3,1,3770.5,0
0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,2,1,2,0,0,0,2,1,1,0,0,0,0,2,2,1,1,0,1,0,1,2,18,18232,2,1,0,0,1,2,0.355555556,16191.25,0
0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,0,0,1,3,0,0,0,2,1,3,1,0,0,0,3,0,1,0,0,2,0,1,3,1,748,3,1,0,0,0,1,1,3,0
0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,1,0,0,2,3,1420,2,0,0,0,0,1,1,324,0
0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,2,0,0,1,1,0,1,0,0,0,1,2,0,1,0,0,1,0,0,2,25,2526,2,0,0,0,0,1,0.804878049,1259.25,0
0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,1,0,2,0,2,0,0,0,1,2,2,1,0,0,1,0,0,3,2,10011,3,0,0,0,0,1,1,3220.75,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,3,1,2,0,0,2,0,0,3,6,1678,3,0,0,0,1,2,1,7921.75,0
0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,3,0,0,0,1,1,2,0,0,0,1,2,0,1,2,0,1,0,0,2,2,887,2,0,0,0,0,1,1,230.25,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,2,2,1,0,0,2,0,0,2,49,8007,2,0,0,0,0,1,0.653333333,1453.25,0
0,0,1,0,0,0,0,0,0,0,2,0,2,1,1,2,2,0,1,0,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,950,2,1,1,0,0,1,1,585,0
0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0,0,0,3,0,1,1,0,1,1,2,0,1,0,0,0,0,1,2,3,1099,2,1,0,0,0,1,1,488,0
0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,1,1,0,0,1,2,1,3,0,0,1,1,2,0,1,1,0,0,0,1,2,12,1731,2,1,0,0,0,1,1,107.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,2,0,0,0,3,0,1,1,0,1,1,2,0,1,0,0,0,0,1,2,1,239,2,1,0,0,0,1,1,83.25,0
1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,2,1,3,0,0,1,1,1,0,0,0,0,0,0,1,2,1,1461,2,1,4,0,0,1,1,412.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,1,2,3,3954,2,1,0,0,0,1,1,2999.25,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,1,1,2,1,1,1,0,0,0,2,2,0,0,0,1,0,1,2,2,807,2,1,0,0,0,1,1,474.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,788,2,0,0,0,0,1,1,347.75,0
0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,1,163,2,0,0,0,0,1,1,60.75,0
0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,0,1,0,0,0,2,2,1,0,0,0,1,2,1,0,0,0,0,0,0,2,2,11050,2,0,0,0,0,1,1,4231.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,2,1,0,0,0,0,0,0,2,53,774,2,0,0,0,0,1,1,450,1
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,2,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,3,35,32509,3,0,0,0,4,5,0.519230769,13527.25,1
0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,2,0,2,2,1683,2,0,0,0,0,1,1,1211.25,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,51,538,2,0,0,0,0,1,0.873015873,157.5,0
0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,11289,2,0,0,0,0,1,1,4619.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,599,3,0,0,0,0,1,1,383.5,0
0,1,0,0,0,0,0,0,0,0,3,0,1,2,1,0,2,1,2,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,1,1,23.25,0
0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,0,0,1,2,1,14,2,1,0,0,0,1,1,0.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,1,1,0,2,4,3384,2,0,0,0,0,1,1,1243,0
3,0,0,0,0,0,1,0,0,0,3,0,2,2,2,0,0,0,2,0,0,3,2,0,2,2,1,0,0,1,1,2,0,0,2,0,0,4,38,54668,4,0,4,0,3,4,0.897959184,32799.5,1
0,0,0,0,0,0,0,0,0,0,5,0,3,1,1,0,1,3,1,0,0,1,2,3,2,0,0,0,3,0,2,0,0,0,1,1,2,3,25,379330,3,2,0,0,0,1,1,50899.75,0
0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,2,0,0,1,2,0,0,2,1,3,1,2,3,1,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3,4,19045,3,0,0,0,0,1,1,9426.5,0
0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,1,0,0,1,2,2,1,0,0,0,2,0,1,0,0,0,1,0,0,3,4,141830,3,0,0,0,2,3,1,72828.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,2,0,3,1,38,3,0,0,0,0,1,1,35.25,0
0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3,4,931,3,0,0,0,0,1,1,657.75,0
0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,0,1,1,1,0,0,1,3,1,4,0,0,0,3,1,0,0,0,0,0,0,0,6,3,714,6,0,0,0,0,1,1,419.25,0
0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,1,2,1,0,0,0,0,0,0,3,5,87544,3,0,0,0,1,2,1,30927.5,0
0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,1,0,0,0,3,28,59179,3,0,0,0,0,1,0.666666667,23939.5,0
0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,1,0,0,0,3,28,9756,3,0,0,0,1,2,0.641025641,4048.75,0
0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,2,0,0,0,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,3,26,2106,3,0,0,0,1,2,0.657894737,756.25,0
0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,2,1,0,0,1,0,0,0,3,29,237383,3,0,0,0,1,2,0.657894737,188294.5,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,29,10773,3,0,0,0,1,2,0.666666667,3414.25,0
0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,3,5,6407,3,0,0,0,1,2,1,4128.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,1,3,0,0,1,1,0,0,3,5,11142,3,0,0,0,1,2,1,8898.25,0
0,0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,2,0,0,0,1,1,0,0,3,4,3463,3,0,1,0,0,1,1,4155.75,0
0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,1,1,0,0,0,0,1,0,3,0,0,0,1,2,1,0,0,1,0,0,0,3,7,31109,3,0,0,0,3,4,0.961538462,10945.75,0
0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,1,2,0,0,1,2,0,2,0,0,1,0,0,0,1,0,1,1,0,0,2,8,33652,2,0,0,0,0,1,1,23340,0
0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,158,2,0,3,0,0,1,1,33.5,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,5,825,2,0,0,0,1,2,1,39,0
0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,12,410,2,0,0,0,3,4,1,96.25,0
0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,2,1,3,1,0,0,0,0,2,0,0,0,0,0,0,2,2,21644,2,0,0,0,0,1,1,5681.5,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,3,25,32227,3,0,0,0,3,4,1,15772.5,1
0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,11,3922,2,0,0,0,0,1,1,1005.75,0
0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,3,3,21555,3,0,0,0,0,1,1,8513.5,0
0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,1,1,0,0,0,4,1,2,1,0,0,1,1,0,0,0,0,1,0,2,2,1,259,2,2,0,0,0,1,1,0.25,0
1,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1308,3,0,2,0,0,1,1,1096,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,2,1,4,0,0,0,1,1,0,0,0,0,0,1,0,2,1,1020,2,0,0,0,0,1,1,363,0
0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,2,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,2,0,0,3,1,487,3,0,0,0,0,1,1,115,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,2,2,1,0,0,0,1,1,0,0,1,0,2,0,0,2,1,494,2,0,0,0,0,1,1,9.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,2,2,1,0,0,0,1,2,2,1,0,1,1,0,0,0,0,0,1,1,0,2,3,2835,2,0,0,0,0,1,1,658.5,0
0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,3,14,45476,3,0,0,0,0,1,1,12697.75,1
